ts,limit,rtt_avg_s,rtt_min_s,gradient
2026-09-01T03:54:42.680467+00:00,4,0.007330702434562595,0.0049574769589526115,0.6762622004105957
2026-09-01T03:54:43.680752+00:00,4,0.007236159930124168,0.004930843992042355,0.6814172212412316
2026-09-01T03:54:44.682867+00:00,4,0.007302065705542242,0.004940082842949778,0.6765322365149731
2026-09-01T03:54:45.683632+00:00,4,0.007547312585178513,0.004967434651189251,0.6581726402778584
2026-09-01T03:54:46.684750+00:00,4,0.007163342743008951,0.004804986994713545,0.6707744089730959
2026-09-01T03:54:47.686976+00:00,4,0.007186173628131576,0.004816067095089238,0.6701851839810651
2026-09-01T03:54:48.687548+00:00,4,0.007829897231581905,0.004840992190511315,0.6182702080667373
2026-09-01T03:54:49.687952+00:00,4,0.007156620266458343,0.004850780431359453,0.6778032438152541
2026-09-01T03:54:50.689325+00:00,4,0.007135740432343702,0.004860512459767596,0.681150401398665
2026-09-01T03:54:51.689786+00:00,4,0.007460034946516372,0.004788441001437604,0.6418791648789357
2026-09-01T03:54:52.689932+00:00,4,0.007155882645863345,0.004807741050899495,0.671858565718478
2026-09-01T03:54:53.690244+00:00,4,0.007083967864170946,0.004813882598464261,0.6795460807793545
2026-09-01T03:54:54.691443+00:00,4,0.0072418993769317605,0.004834419768641965,0.6675624055260219
2026-09-01T03:54:55.693390+00:00,4,0.007041728813423041,0.004858894380334641,0.6900144139422906
2026-09-01T03:54:56.693970+00:00,4,0.007105595943165313,0.004861038661554385,0.6841141405218926
2026-09-01T03:54:57.695949+00:00,4,0.007172377536587398,0.004877051028666159,0.6799768980073307
2026-09-01T03:54:58.697980+00:00,4,0.007012364757704131,0.004884414127729157,0.6965430773353452
2026-09-01T03:54:59.699465+00:00,4,0.007258716738350256,0.0048960210714503755,0.6745022912360031
2026-09-01T03:55:00.703248+00:00,4,0.007992690519866173,0.0049206136181976015,0.6156392025898171
2026-09-01T03:55:01.705991+00:00,4,0.011362644879546998,0.004979056587172761,0.5
2026-09-01T03:55:02.706753+00:00,4,0.00872085934003133,0.005021122357633049,0.5757600440342626
2026-09-01T03:55:03.708997+00:00,4,0.009612090633718534,0.005081225689235363,0.5286285661321984
2026-09-01T03:55:04.709319+00:00,4,0.008442155395868093,0.00511106545476194,0.6054218638599671
2026-09-01T03:55:05.710771+00:00,4,0.008755976808730201,0.005147397831518204,0.5878724834430762
2026-09-01T03:55:06.711736+00:00,4,0.008338107759423233,0.005161849640095235,0.6190672738981599
2026-09-01T03:55:07.709873+00:00,4,0.00853765551363284,0.00518141330750065,0.6068894791113348
2026-09-01T03:55:08.711522+00:00,4,0.008140585042139062,0.005072997999377549,0.6231736383954711
2026-09-01T03:55:09.714485+00:00,4,0.008050011700884985,0.005077598649222637,0.6307566793554382
2026-09-01T03:55:10.714836+00:00,4,0.0074667564366425665,0.004990133995306678,0.6683134822528771
2026-09-01T03:55:11.715691+00:00,4,0.008624637432020932,0.00501485319546191,0.5814566971642338
2026-09-01T03:55:12.716889+00:00,4,0.008952016737272424,0.005034897585210274,0.5624316545619361
2026-09-01T03:55:13.717168+00:00,4,0.008475548158825104,0.005072134906386055,0.5984432878367555
2026-09-01T03:55:14.719492+00:00,4,0.008075472699990038,0.005102636861064639,0.6318685048704249
