ts,limit,rtt_avg_s,rtt_min_s,gradient
2026-09-01T03:59:26.095346+00:00,5,0.014859822697928146,0.008964644992374815,0.6032807506932586
2026-09-01T03:59:27.100352+00:00,5,0.014117542861843389,0.009005760442960309,0.6379127395675134
2026-09-01T03:59:28.101513+00:00,5,0.015156789621935382,0.009027213771150854,0.5955887754809492
2026-09-01T03:59:29.102663+00:00,5,0.016085847069770284,0.009093387332550263,0.5653036046599765
2026-09-01T03:59:30.103087+00:00,5,0.014023629927051891,0.009122125615803724,0.6504824830129711
2026-09-01T03:59:31.104722+00:00,5,0.014419935841692268,0.00914201408502688,0.6339843800549121
2026-09-01T03:59:32.106967+00:00,5,0.014819623790905238,0.009153760480321646,0.6176783303999447
2026-09-01T03:59:33.108601+00:00,5,0.015135569437416053,0.009194746656513025,0.6074926149645251
2026-09-01T03:59:34.110750+00:00,5,0.015159834879997579,0.009223827174106228,0.6084384986459497
2026-09-01T03:59:35.111017+00:00,5,0.014487270300707174,0.009275451665780327,0.6402484024424918
2026-09-01T03:59:36.111162+00:00,5,0.014849729622831,0.009296038382517283,0.6260072485242365
2026-09-01T03:59:37.111731+00:00,5,0.014569810119928113,0.009305206463557866,0.6386635369276712
2026-09-01T03:59:38.110975+00:00,5,0.014959660681461174,0.009345951490705695,0.6247435479795145
2026-09-01T03:59:39.115962+00:00,5,0.015054722607465435,0.009384451115900706,0.6233559634799968
2026-09-01T03:59:40.118150+00:00,5,0.01509892597169258,0.009397567160082753,0.6223997109265443
2026-09-01T03:59:41.123053+00:00,5,0.016779823172194147,0.009408933552050282,0.56072900503754
2026-09-01T03:59:42.124862+00:00,5,0.015804835821393564,0.009450378324598637,0.5979422014499209
2026-09-01T03:59:43.153085+00:00,5,0.017178494999305776,0.009426353994058445,0.5487299087865023
2026-09-01T03:59:44.156232+00:00,5,0.017761672996969607,0.009441373744630254,0.5315588090289178
2026-09-01T03:59:45.158677+00:00,5,0.016192595480213047,0.009491252357547636,0.5861476851654642
2026-09-01T03:59:46.163220+00:00,5,0.01714275130075943,0.009513769739729467,0.5549733279574559
2026-09-01T03:59:47.164636+00:00,5,0.016429750097026907,0.009539685402501344,0.5806348450928432
2026-09-01T03:59:48.165977+00:00,5,0.016641183233893322,0.00956854238220916,0.574991708685761
2026-09-01T03:59:49.168784+00:00,5,0.014639490763796564,0.008866833988577127,0.6056791272074021
2026-09-01T03:59:50.172185+00:00,5,0.014555146389963032,0.008921998239384266,0.6129789423166995
2026-09-01T03:59:51.178412+00:00,5,0.013892514318704134,0.008980685527458263,0.6464406169707633
2026-09-01T03:59:52.178799+00:00,5,0.01525143272608443,0.009042171000599411,0.5928735459151089
2026-09-01T03:59:53.183492+00:00,5,0.018162657176771273,0.009157117700418077,0.5041727986877035
2026-09-01T03:59:54.187910+00:00,5,0.017023812348289858,0.009175580715142993,0.5389850714646025
2026-09-01T03:59:55.189501+00:00,5,0.01658376119619412,0.00924548747962226,0.5575024489465061
2026-09-01T03:59:56.190496+00:00,5,0.015081381376540212,0.00927295605550807,0.6148611870483285
2026-09-01T03:59:57.194750+00:00,5,0.016410897560121613,0.00929215575283037,0.5662186189870722
2026-09-01T03:59:58.195032+00:00,5,0.013971319046559865,0.008912466990295798,0.6379116360162357
2026-09-01T03:59:59.197473+00:00,5,0.014943527082004806,0.008959587290883064,0.5995630912110648
2026-09-01T04:00:00.197897+00:00,5,0.014523225534426644,0.00901377362650237,0.6206454347992896
2026-09-01T04:00:01.199450+00:00,5,0.015564433200590618,0.009054242945108853,0.5817264803941126
2026-09-01T04:00:02.201278+00:00,5,0.01598431961829922,0.009105165648464388,0.5696311051013133
2026-09-01T04:00:03.202366+00:00,5,0.016491942787611895,0.009139619166078354,0.5541869313871062
2026-09-01T04:00:04.202933+00:00,5,0.013810045339460498,0.008887525997124612,0.6435551642781074
2026-09-01T04:00:05.214136+00:00,5,0.016339409954127256,0.008922490847908193,0.5460717904109148
2026-09-01T04:00:06.215795+00:00,5,0.014766431660361675,0.00898000455545116,0.6081363976076
2026-09-01T04:00:07.218472+00:00,5,0.01473735552129373,0.009029236677897644,0.6126768581277332
2026-09-01T04:00:08.217688+00:00,5,0.015574501642153005,0.00905066669422513,0.5811207897483629
2026-09-01T04:00:09.220009+00:00,5,0.014119557155000403,0.009072460759811498,0.6425457016970614
2026-09-01T04:00:10.221261+00:00,5,0.014968818650601269,0.009130066671292765,0.6099390262120671
2026-09-01T04:00:11.225458+00:00,5,0.014178415476763212,0.009020854005939327,0.6362385148554481
2026-09-01T04:00:12.229963+00:00,5,0.015567706990238137,0.009036848155665212,0.5804867833992408
2026-09-01T04:00:13.232127+00:00,5,0.01495676356482013,0.009067157997487812,0.6062245992050523
2026-09-01T04:00:14.233708+00:00,5,0.014497404832404644,0.009100139697206033,0.6277081865621474
2026-09-01T04:00:15.234738+00:00,5,0.015966703839900825,0.009137534212723768,0.5722868229001061
2026-09-01T04:00:16.241728+00:00,5,0.014467131072031642,0.009155445251495859,0.632844563715572
2026-09-01T04:00:17.242030+00:00,5,0.014056168192975789,0.009189770488876045,0.6537891666285267
2026-09-01T04:00:18.242563+00:00,5,0.015025267489105782,0.009248035714750904,0.6154989068551547
2026-09-01T04:00:19.245918+00:00,5,0.014453811093141509,0.00928407247914359,0.6423269557984596
2026-09-01T04:00:20.247979+00:00,5,0.01429470568918933,0.009293966955135017,0.6501684719653776
2026-09-01T04:00:21.249897+00:00,5,0.01427871681288132,0.009310748857542434,0.6520718198670967
2026-09-01T04:00:22.250463+00:00,5,0.01500592508538933,0.009342109814826029,0.622561405689148
2026-09-01T04:00:23.250824+00:00,5,0.014973129944064568,0.009385605124128631,0.6268298718564943
2026-09-01T04:00:24.251477+00:00,5,0.013934409655242537,0.009398316118048356,0.6744681942454901
2026-09-01T04:00:25.255483+00:00,5,0.014820019170229775,0.008946809990447946,0.6036975990166166
2026-09-01T04:00:26.258115+00:00,5,0.014525340732325823,0.008962754341337132,0.6170426227173261
2026-09-01T04:00:27.259892+00:00,5,0.013924625523994084,0.008617337996838614,0.6188559959468736
2026-09-01T04:00:28.261594+00:00,5,0.013575427380996347,0.008681368596444371,0.6394913657449226
2026-09-01T04:00:29.264706+00:00,5,0.01458945332832265,0.008736522016770321,0.5988244946649252
2026-09-01T04:00:30.264953+00:00,5,0.0142085516744637,0.008759388516202306,0.6164870788304979
2026-09-01T04:00:31.267650+00:00,5,0.014034178447578005,0.0087672327905997,0.6247058082771303
2026-09-01T04:00:32.272182+00:00,5,0.016405185342890732,0.008816306550624386,0.5374097498048064
2026-09-01T04:00:33.272372+00:00,5,0.014594178930388862,0.008890142972929215,0.6091567751315995
2026-09-01T04:00:34.272541+00:00,5,0.015043053536078831,0.00896389382392993,0.5958825980663555
2026-09-01T04:00:35.274059+00:00,5,0.014306937935327283,0.00900696318338524,0.6295521252765677
2026-09-01T04:00:36.277286+00:00,5,0.015436020314201672,0.009076197824404778,0.5879882015997584
2026-09-01T04:00:37.278269+00:00,5,0.014458644997250792,0.009093635783694366,0.6289410788786539
2026-09-01T04:00:38.277315+00:00,5,0.015055010022252444,0.009167924794005812,0.6089617197500982
2026-09-01T04:00:39.277841+00:00,5,0.014428522790803764,0.009210633454773428,0.6383628863686561
2026-09-01T04:00:40.280873+00:00,5,0.014864099262248838,0.009241430382072134,0.6217282473040999
2026-09-01T04:00:41.282020+00:00,5,0.015080699999457523,0.009302994912879675,0.6168808419512568
2026-09-01T04:00:42.284096+00:00,5,0.018700307188327332,0.009310066767156577,0.5
2026-09-01T04:00:43.287359+00:00,5,0.014696150273164257,0.009346028379301598,0.6359507902125776
2026-09-01T04:00:44.290405+00:00,5,0.016051572642307013,0.008370728013687767,0.5214895886042406
2026-09-01T04:00:45.291881+00:00,5,0.017682394973938458,0.00848419631292927,0.5
2026-09-01T04:00:46.293810+00:00,5,0.01606670348518793,0.008496481946967832,0.5288254653358626
2026-09-01T04:00:47.295681+00:00,5,0.016651443094943576,0.008541065249561143,0.5129324347962818
2026-09-01T04:00:48.297573+00:00,5,0.016862766445500024,0.008593939687590773,0.5096399641995956
2026-09-01T04:00:49.297968+00:00,5,0.01887194728013128,0.008705255553801285,0.5
2026-09-01T04:00:50.299800+00:00,5,0.014334622077512904,0.00873221742636616,0.6091696997066017
2026-09-01T04:00:51.300827+00:00,5,0.01477061990817953,0.008737297055204107,0.591532184127604
2026-09-01T04:00:52.302583+00:00,5,0.01549248111353206,0.008230424005887471,0.5312528022834591
2026-09-01T04:00:53.304424+00:00,5,0.015163924602568752,0.00830282575552701,0.5475380531844982
2026-09-01T04:00:54.306621+00:00,5,0.015061411446550899,0.008352425167431649,0.5545579308468048
2026-09-01T04:00:55.310009+00:00,5,0.014532936150788439,0.00841206755916028,0.5788278068436921
2026-09-01T04:00:56.310244+00:00,5,0.015063838213185979,0.008474992230719455,0.5626051017529488
2026-09-01T04:00:57.311621+00:00,5,0.014400121426112505,0.008538214319049017,0.5929265501585438
2026-09-01T04:00:58.314187+00:00,5,0.015934224999792086,0.008651243153168288,0.5429346675650163
2026-09-01T04:00:59.316689+00:00,5,0.016876559728675793,0.008702842445513613,0.5156763336502869
2026-09-01T04:01:00.317570+00:00,5,0.015900117006364498,0.008784763422925152,0.5524967784456422
2026-09-01T04:01:01.325138+00:00,5,0.015095751578969011,0.008831044001844134,0.5850019428080218
2026-09-01T04:01:02.330816+00:00,5,0.015625074296722913,0.008884042951792862,0.5685760453411818
2026-09-01T04:01:03.332555+00:00,5,0.015103139147805285,0.008898658154066458,0.5891926219430725
2026-09-01T04:01:04.340068+00:00,5,0.016196933569633934,0.009032667696737733,0.5576776405178453
2026-09-01T04:01:05.342056+00:00,5,0.015862863537756206,0.009084512261579046,0.5726905637154618
2026-09-01T04:01:06.347571+00:00,5,0.015607487559452288,0.009119038798476883,0.5842733344326239
2026-09-01T04:01:07.348269+00:00,5,0.01713505221029492,0.009140258658419522,0.533424616758854
2026-09-01T04:01:08.349847+00:00,5,0.016511090866941715,0.009185048525634466,0.5562956802584527
2026-09-01T04:01:09.351163+00:00,5,0.014600150870883554,0.008993082999950275,0.6159582239581366
2026-09-01T04:01:10.355545+00:00,5,0.016006174219510286,0.009026821150473551,0.5639586966053735
2026-09-01T04:01:11.368583+00:00,5,0.015381738135635694,0.009059590243086859,0.5889835181953866
2026-09-01T04:01:12.369618+00:00,5,0.015827354465680295,0.009116044430995316,0.5759676672916094
2026-09-01T04:01:13.370283+00:00,5,0.015360244763393949,0.009167167759589484,0.5968113074237195
2026-09-01T04:01:14.373116+00:00,5,0.01445228955433962,0.009182593871964677,0.6353729516308646
2026-09-01T04:01:15.375143+00:00,5,0.015408467309530481,0.009222584228883819,0.5985400133327631
2026-09-01T04:01:16.377248+00:00,5,0.014870993715520637,0.009247717267782033,0.6218627648353
2026-09-01T04:01:17.377544+00:00,5,0.015850199906973457,0.00924957950428114,0.5835623246752676
2026-09-01T04:01:18.377846+00:00,5,0.015328047306165262,0.009303441329162433,0.6069554159987746
2026-09-01T04:01:19.381896+00:00,5,0.01581985466446197,0.00933198056278216,0.5898904105450288
2026-09-01T04:01:20.383382+00:00,5,0.016692834972093232,0.009368506334804511,0.5612291950688186
2026-09-01T04:01:21.386118+00:00,5,0.015682321569767815,0.009392233167736906,0.5989057886584302
2026-09-01T04:01:22.396302+00:00,5,0.017059400089898754,0.009413613859009852,0.5518138861508888
2026-09-01T04:01:23.396562+00:00,5,0.018721891618677922,0.009480002115838855,0.5063592028479172
2026-09-01T04:01:24.396815+00:00,5,0.015472555980734121,0.009483605010082654,0.6129307285681372
